//	POTENCIAS	DEMANDADAS	EN	MW		
//	A�O	MES	DIA	HORA	DEMA       	
2019	1	21	19	1333	0.15298	1
2019	1	21	20	1517	0.18706	1
2019	1	21	21	1520	0.29347	1
2019	1	21	22	1457	1.91939	1
2019	1	21	23	1376	2.51211	1
2019	1	22	0	1253	5.25353	1
2019	1	22	1	1127	5.21908	1
2019	1	22	2	1071	4.73726	1
2019	1	22	3	1030	4.01671	1
2019	1	22	4	1037	3.23523	1
2019	1	22	5	1013	2.40659	1
2019	1	22	6	1048	0.63286	1
2019	1	22	7	1181	0.81862	1
2019	1	22	8	1278	0.74448	1
2019	1	22	9	1364	0.59793	1
2019	1	22	10	1412	0.66703	1
2019	1	22	11	1494	0.80266	1
2019	1	22	12	1586	1.25564	1
2019	1	22	13	1621	1.31593	1
2019	1	22	14	1675	1.32466	1
2019	1	22	15	1650	1.20017	1
2019	1	22	16	1649	0.87735	1
2019	1	22	17	1583	0.52224	1
2019	1	22	18	1476	0.40292	1
2019	1	22	19	1508	0.15298	1
2019	1	22	20	1650	0.18706	1
2019	1	22	21	1691	0.29347	1
2019	1	22	22	1689	1.91939	1
2019	1	22	23	1531	2.51211	1
2019	1	23	0	1529	5.25353	1
2019	1	23	1	1374	5.21908	1
2019	1	23	2	1268	4.73726	1
2019	1	23	3	1219	4.01671	1
2019	1	23	4	1170	3.23523	1
2019	1	23	5	1134	2.40659	1
2019	1	23	6	1098	0.63286	1
2019	1	23	7	1206	0.81862	1
2019	1	23	8	1337	0.74448	1
2019	1	23	9	1335	0.59793	1
2019	1	23	10	1403	0.66703	1
2019	1	23	11	1419	0.80266	1
2019	1	23	12	1468	1.25564	1
2019	1	23	13	1525	1.31593	1
2019	1	23	14	1525	1.32466	1
2019	1	23	15	1471	1.20017	1
2019	1	23	16	1402	0.87735	1
2019	1	23	17	1379	0.52224	1
2019	1	23	18	1313	0.40292	1
2019	1	23	19	1316	0.15298	1
2019	1	23	20	1475	0.18706	1
2019	1	23	21	1481	0.29347	1
2019	1	23	22	1403	1.91939	1
2019	1	23	23	1338	2.51211	1
2019	1	24	0	1270	5.25353	1
2019	1	24	1	1170	5.21908	1
2019	1	24	2	1108	4.73726	1
2019	1	24	3	1068	4.01671	1
2019	1	24	4	1078	3.23523	1
2019	1	24	5	1068	2.40659	1
2019	1	24	6	1078	0.63286	1
2019	1	24	7	1157	0.81862	1
2019	1	24	8	1269	0.74448	1
2019	1	24	9	1338	0.59793	1
2019	1	24	10	1391	0.66703	1
2019	1	24	11	1411	0.80266	1
2019	1	24	12	1568	1.25564	1
2019	1	24	13	1562	1.31593	1
2019	1	24	14	1451	1.32466	1
2019	1	24	15	1580	1.20017	1
2019	1	24	16	1580	0.87735	1
2019	1	24	17	1494	0.52224	1
2019	1	24	18	1444	0.40292	1
2019	1	24	19	1429	0.15298	1
2019	1	24	20	1623	0.18706	1
2019	1	24	21	1622	0.29347	1
2019	1	24	22	1566	1.91939	1
2019	1	24	23	1472	2.51211	1
2019	1	25	0	1342	5.25353	1
2019	1	25	1	1225	5.21908	1
2019	1	25	2	1147	4.73726	1
2019	1	25	3	1119	4.01671	1
2019	1	25	4	1097	3.23523	1
2019	1	25	5	1061	2.40659	1
2019	1	25	6	1126	0.63286	1
2019	1	25	7	1183	0.81862	1
2019	1	25	8	1239	0.74448	1
2019	1	25	9	1365	0.59793	1
2019	1	25	10	1439	0.66703	1
2019	1	25	11	1518	0.80266	1
2019	1	25	12	1539	1.25564	1
2019	1	25	13	1557	1.31593	1
2019	1	25	14	1574	1.32466	1
2019	1	25	15	1553	1.20017	1
2019	1	25	16	1521	0.87735	1
2019	1	25	17	1471	0.52224	1
2019	1	25	18	1383	0.40292	1
2019	1	25	19	1475	0.15298	1
2019	1	25	20	1570	0.18706	1
2019	1	25	21	1549	0.29347	1
2019	1	25	22	1667	1.91939	1
2019	1	25	23	1509	2.51211	1
